Year,Month,State/UT,Tourism Category,Tourist Count,Revenue (INR),Popular Destinations,Purpose of Visit
2024,July,Puducherry,Total,58501,44666935.23,Top places in Puducherry,Pilgrimage
2024,July,Jammu & Kashmir,Total,57456,67683690.1,Top places in Jammu & Kashmir,Education
2024,July,Ladakh,Domestic,97291,95774656.14,Top places in Ladakh,Business
2024,July,Andaman & Nicobar,International,71533,95015669.26,Top places in Andaman & Nicobar,Leisure
2024,July,Chandigarh,Total,5121,3495381.88,Top places in Chandigarh,Business
2024,July,Dadra & Nagar Haveli and Daman & Diu,Total,11524,11539589.48,Top places in Dadra & Nagar Haveli and Daman & Diu,Pilgrimage
2024,July,Lakshadweep,International,44906,39578032.48,Top places in Lakshadweep,Pilgrimage
2024,August,Andhra Pradesh,Domestic,80929,56271160.87,Top places in Andhra Pradesh,Education
2024,August,Arunachal Pradesh,Total,97763,50873244.25,Top places in Arunachal Pradesh,Leisure
2024,August,Assam,Total,69816,94112146.3,Top places in Assam,Pilgrimage
2024,August,Bihar,Total,22722,30047095.72,Top places in Bihar,Education
2024,August,Chhattisgarh,Domestic,34085,25057941.43,Top places in Chhattisgarh,Leisure
2024,August,Goa,Total,72779,74945025.41,Top places in Goa,Medical
2024,August,Gujarat,Domestic,6149,7826654.82,Top places in Gujarat,Leisure
2024,August,Haryana,International,60321,77005618.7,Top places in Haryana,Education
2024,August,Himachal Pradesh,International,78549,39742928.79,Top places in Himachal Pradesh,Pilgrimage
2024,August,Jharkhand,Domestic,66134,58190433.51,Top places in Jharkhand,Business
2024,August,Karnataka,Total,67655,50112960.12,Top places in Karnataka,Leisure
2024,August,Kerala,International,58231,81598045.62,Top places in Kerala,Education
2024,August,Madhya Pradesh,Domestic,77772,102870641.7,Top places in Madhya Pradesh,Business
2024,August,Maharashtra,Total,28996,21366625.61,Top places in Maharashtra,Leisure
2024,August,Manipur,Total,93857,53981539.93,Top places in Manipur,Education
2024,August,Meghalaya,Domestic,57287,79716061.83,Top places in Meghalaya,Pilgrimage
2024,August,Mizoram,International,30501,16672524.55,Top places in Mizoram,Business
2024,August,Nagaland,Total,15226,16344468.58,Top places in Nagaland,Pilgrimage
2024,August,Odisha,Total,96581,54862676.99,Top places in Odisha,Education
2024,August,Punjab,International,26933,23515122.05,Top places in Punjab,Medical
2024,August,Rajasthan,Domestic,46811,51786037.25,Top places in Rajasthan,Leisure
2024,August,Sikkim,Total,24170,25222168.58,Top places in Sikkim,Leisure
2024,August,Tamil Nadu,International,90760,121439888.4,Top places in Tamil Nadu,Business
2024,August,Telangana,International,13222,19344005.77,Top places in Telangana,Business
2024,August,Tripura,International,84742,104850996.1,Top places in Tripura,Medical
2024,August,Uttar Pradesh,Total,96415,118916873.7,Top places in Uttar Pradesh,Medical
2024,August,Uttarakhand,Domestic,47014,66895926.83,Top places in Uttarakhand,Medical
2024,August,West Bengal,Domestic,34305,22475166.16,Top places in West Bengal,Leisure
2024,August,Delhi,Domestic,55748,36210408.49,Top places in Delhi,Business
2024,August,Puducherry,Total,61142,79496173.87,Top places in Puducherry,Medical
2024,August,Jammu & Kashmir,Total,36690,52741926.22,Top places in Jammu & Kashmir,Education
2024,August,Ladakh,International,19371,17237713.71,Top places in Ladakh,Business
2024,August,Andaman & Nicobar,Total,37123,42760067.63,Top places in Andaman & Nicobar,Education
2024,August,Chandigarh,Domestic,24794,19361146.54,Top places in Chandigarh,Business
2024,August,Dadra & Nagar Haveli and Daman & Diu,International,11173,9947698.08,Top places in Dadra & Nagar Haveli and Daman & Diu,Leisure
2024,August,Lakshadweep,Domestic,54344,39797332.58,Top places in Lakshadweep,Leisure
2024,September,Andhra Pradesh,Domestic,28648,42090850.29,Top places in Andhra Pradesh,Leisure
2024,September,Arunachal Pradesh,Domestic,62964,65037985.74,Top places in Arunachal Pradesh,Pilgrimage
2024,September,Assam,International,91362,57683176.72,Top places in Assam,Education
2024,September,Bihar,Total,8757,11712866.26,Top places in Bihar,Leisure
2024,September,Chhattisgarh,Domestic,18881,9628035.55,Top places in Chhattisgarh,Business
2024,September,Goa,Total,92824,77264102.95,Top places in Goa,Pilgrimage
2024,September,Gujarat,International,7075,8099134.59,Top places in Gujarat,Medical
2024,September,Haryana,Domestic,41460,34053601.06,Top places in Haryana,Education
2024,September,Himachal Pradesh,Domestic,11727,10027362.8,Top places in Himachal Pradesh,Pilgrimage
2024,September,Jharkhand,Domestic,44669,43127717.55,Top places in Jharkhand,Medical
2024,September,Karnataka,International,90430,109297808,Top places in Karnataka,Education
2024,September,Kerala,Domestic,88883,127517793.3,Top places in Kerala,Education
2024,September,Madhya Pradesh,Domestic,46810,24368769.49,Top places in Madhya Pradesh,Business
2024,September,Maharashtra,International,21803,13906110.52,Top places in Maharashtra,Education
2024,September,Manipur,Domestic,54823,48039670.19,Top places in Manipur,Education
2024,September,Meghalaya,Total,45134,27908531.39,Top places in Meghalaya,Medical
2024,September,Mizoram,Total,17058,18348506.57,Top places in Mizoram,Medical
2024,September,Nagaland,Total,20758,15635497.37,Top places in Nagaland,Medical
2024,September,Odisha,International,69979,71577275.15,Top places in Odisha,Business
2024,September,Punjab,Domestic,69965,47996001.18,Top places in Punjab,Leisure
2024,September,Rajasthan,International,24124,28548826.15,Top places in Rajasthan,Pilgrimage
2024,September,Sikkim,Domestic,45256,23841372.41,Top places in Sikkim,Education
2024,September,Tamil Nadu,Domestic,75149,54807654.15,Top places in Tamil Nadu,Business
2024,September,Telangana,International,47058,61032585.65,Top places in Telangana,Education
2024,September,Tripura,International,80750,93746526.1,Top places in Tripura,Leisure
2024,September,Uttar Pradesh,International,91295,72597828.91,Top places in Uttar Pradesh,Education
2024,September,Uttarakhand,International,51593,31190299.4,Top places in Uttarakhand,Education
2024,September,West Bengal,International,39203,42760587.62,Top places in West Bengal,Education
2024,September,Delhi,International,7691,6639546.76,Top places in Delhi,Leisure
2024,September,Puducherry,Domestic,21534,18027335.62,Top places in Puducherry,Medical
2024,September,Jammu & Kashmir,Domestic,17426,19909204.98,Top places in Jammu & Kashmir,Leisure
2024,September,Ladakh,Total,36445,25548261.5,Top places in Ladakh,Business
2024,September,Andaman & Nicobar,Domestic,17852,10836405.92,Top places in Andaman & Nicobar,Business
2024,September,Chandigarh,Domestic,83986,112027312.6,Top places in Chandigarh,Pilgrimage
2024,September,Dadra & Nagar Haveli and Daman & Diu,Domestic,49041,49974698.68,Top places in Dadra & Nagar Haveli and Daman & Diu,Leisure
2024,September,Lakshadweep,Total,86457,100051580.3,Top places in Lakshadweep,Medical
2024,October,Andhra Pradesh,Total,9896,5984420.08,Top places in Andhra Pradesh,Education
2024,October,Arunachal Pradesh,International,60730,71517555.6,Top places in Arunachal Pradesh,Leisure
2024,October,Assam,Domestic,65815,80677828.23,Top places in Assam,Medical
2024,October,Bihar,International,80694,113013962,Top places in Bihar,Pilgrimage
2024,October,Chhattisgarh,International,34600,21658473.1,Top places in Chhattisgarh,Education
2024,October,Goa,International,34367,35172021.04,Top places in Goa,Education
2024,October,Gujarat,Domestic,44224,56068334.72,Top places in Gujarat,Pilgrimage
2024,October,Haryana,Domestic,21478,25013569.3,Top places in Haryana,Leisure
2024,October,Himachal Pradesh,Total,54838,54640876.81,Top places in Himachal Pradesh,Pilgrimage
2024,October,Jharkhand,Domestic,35316,18121383.66,Top places in Jharkhand,Business
2024,October,Karnataka,Total,93263,103557421.2,Top places in Karnataka,Education
2024,October,Kerala,Domestic,50415,51923666.24,Top places in Kerala,Leisure
2024,October,Madhya Pradesh,International,38051,54209634.81,Top places in Madhya Pradesh,Medical
2024,October,Maharashtra,Total,71744,73450485.03,Top places in Maharashtra,Education
2024,October,Manipur,International,15248,13666516.28,Top places in Manipur,Education
2024,October,Meghalaya,Total,77681,87855049.22,Top places in Meghalaya,Business
2024,October,Mizoram,International,45800,67435162.95,Top places in Mizoram,Medical
2024,October,Nagaland,International,69314,61908889.34,Top places in Nagaland,Business
2024,October,Odisha,Total,95827,110161926.1,Top places in Odisha,Medical
2024,October,Punjab,Total,23178,25813230.99,Top places in Punjab,Education
2024,October,Rajasthan,Domestic,93462,91543755.25,Top places in Rajasthan,Education
2024,October,Sikkim,Total,23022,32803121.09,Top places in Sikkim,Education
2024,October,Tamil Nadu,Domestic,21070,11855536.19,Top places in Tamil Nadu,Pilgrimage
2024,October,Telangana,Total,41629,60085615.64,Top places in Telangana,Leisure
2024,October,Tripura,Domestic,90732,92574731.59,Top places in Tripura,Leisure
2024,October,Uttar Pradesh,Domestic,16897,20529154.4,Top places in Uttar Pradesh,Pilgrimage
2024,October,Uttarakhand,Domestic,62395,33934043.31,Top places in Uttarakhand,Medical
2024,October,West Bengal,Total,95836,137944868.3,Top places in West Bengal,Business
2024,October,Delhi,International,94044,111421283.2,Top places in Delhi,Pilgrimage
2024,October,Puducherry,Total,82748,100305679.5,Top places in Puducherry,Business
2024,October,Jammu & Kashmir,International,35036,43058926.58,Top places in Jammu & Kashmir,Pilgrimage
2024,October,Ladakh,Domestic,73989,48884133.44,Top places in Ladakh,Leisure
2024,October,Andaman & Nicobar,International,89713,98306662.45,Top places in Andaman & Nicobar,Education
2024,October,Chandigarh,Total,77669,75824329.84,Top places in Chandigarh,Leisure
2024,October,Dadra & Nagar Haveli and Daman & Diu,Domestic,56020,51530619.41,Top places in Dadra & Nagar Haveli and Daman & Diu,Pilgrimage
2024,October,Lakshadweep,Domestic,57563,83650069.23,Top places in Lakshadweep,Leisure
2024,November,Andhra Pradesh,Domestic,7690,10914651.27,Top places in Andhra Pradesh,Medical
2024,November,Arunachal Pradesh,Domestic,82798,86730629.35,Top places in Arunachal Pradesh,Medical
2024,November,Assam,International,21221,29775417.72,Top places in Assam,Education
2024,November,Bihar,Total,83481,57853299.49,Top places in Bihar,Medical
2024,November,Chhattisgarh,International,72464,105171320.2,Top places in Chhattisgarh,Pilgrimage
2024,November,Goa,Total,25519,25289867.61,Top places in Goa,Medical
2024,November,Gujarat,Total,72540,93176353.3,Top places in Gujarat,Leisure
2024,November,Haryana,Domestic,98503,61210438.95,Top places in Haryana,Pilgrimage
2024,November,Himachal Pradesh,Domestic,24425,31396473.58,Top places in Himachal Pradesh,Medical
2024,November,Jharkhand,International,34518,49603750.78,Top places in Jharkhand,Pilgrimage
2024,November,Karnataka,Total,11937,12488276.97,Top places in Karnataka,Leisure
2024,November,Kerala,Total,59946,51325371.12,Top places in Kerala,Medical
2024,November,Madhya Pradesh,Total,98489,131909006.8,Top places in Madhya Pradesh,Education
2024,November,Maharashtra,Total,80265,110218080.9,Top places in Maharashtra,Leisure
2024,November,Manipur,Domestic,5189,2777882.34,Top places in Manipur,Leisure
2024,November,Meghalaya,International,66212,72642780.53,Top places in Meghalaya,Business
2024,November,Mizoram,Total,36878,42051493.34,Top places in Mizoram,Pilgrimage
2024,November,Nagaland,International,18874,27474171.5,Top places in Nagaland,Business
2024,November,Odisha,Domestic,19738,23516652.12,Top places in Odisha,Leisure
2024,November,Punjab,Total,14160,20896309.56,Top places in Punjab,Business
2024,November,Rajasthan,International,68937,42115402.88,Top places in Rajasthan,Medical
2024,November,Sikkim,Total,9273,13532762.61,Top places in Sikkim,Education
2024,November,Tamil Nadu,International,7415,4857948.87,Top places in Tamil Nadu,Leisure
2024,November,Telangana,International,32054,17808999.85,Top places in Telangana,Education
2024,November,Tripura,International,12811,8249101.23,Top places in Tripura,Education
2024,November,Uttar Pradesh,Domestic,8082,4993300.29,Top places in Uttar Pradesh,Education
2024,November,Uttarakhand,Total,79719,63861669.28,Top places in Uttarakhand,Medical
2024,November,West Bengal,International,83374,92781240.37,Top places in West Bengal,Leisure
2024,November,Delhi,Total,53812,39293719.31,Top places in Delhi,Pilgrimage
2024,November,Puducherry,Total,65350,97598070.85,Top places in Puducherry,Pilgrimage
2024,November,Jammu & Kashmir,Total,90640,131167050.1,Top places in Jammu & Kashmir,Education
2024,November,Ladakh,International,8698,10234182.44,Top places in Ladakh,Medical
2024,November,Andaman & Nicobar,International,76214,83473707.55,Top places in Andaman & Nicobar,Education
2024,November,Chandigarh,Domestic,73015,77990519.07,Top places in Chandigarh,Medical
2024,November,Dadra & Nagar Haveli and Daman & Diu,Domestic,22193,27860946.07,Top places in Dadra & Nagar Haveli and Daman & Diu,Education
2024,November,Lakshadweep,Domestic,35294,23469150.11,Top places in Lakshadweep,Business
2024,December,Andhra Pradesh,International,68464,67255099.79,Top places in Andhra Pradesh,Medical
2024,December,Arunachal Pradesh,International,7069,9832801.22,Top places in Arunachal Pradesh,Education
2024,December,Assam,Total,25151,32195213.74,Top places in Assam,Education
2024,December,Bihar,Domestic,53377,50141749.66,Top places in Bihar,Leisure
2024,December,Chhattisgarh,Domestic,38940,21443948.05,Top places in Chhattisgarh,Leisure
2024,December,Goa,Total,39563,44308294.64,Top places in Goa,Medical
2024,December,Gujarat,Total,13979,8257118.33,Top places in Gujarat,Medical
2024,December,Haryana,International,47591,40999696.04,Top places in Haryana,Leisure
2024,December,Himachal Pradesh,Total,40747,51680359.53,Top places in Himachal Pradesh,Medical
2024,December,Jharkhand,Domestic,82285,75624035.83,Top places in Jharkhand,Pilgrimage
2024,December,Karnataka,Domestic,77531,38878656.31,Top places in Karnataka,Business
2024,December,Kerala,International,25391,20254121.88,Top places in Kerala,Medical
2024,December,Madhya Pradesh,Domestic,71034,36071596.03,Top places in Madhya Pradesh,Business
2024,December,Maharashtra,Total,93386,67915369.78,Top places in Maharashtra,Business
2024,December,Manipur,Total,85320,79005866.49,Top places in Manipur,Education
2024,December,Meghalaya,Domestic,18595,23089085.72,Top places in Meghalaya,Pilgrimage
2024,December,Mizoram,Domestic,50384,43672182.64,Top places in Mizoram,Education
2024,December,Nagaland,Domestic,84011,120919475.4,Top places in Nagaland,Education
2024,December,Odisha,Domestic,45842,26328908.75,Top places in Odisha,Education
2024,December,Punjab,Domestic,95675,141696659.2,Top places in Punjab,Leisure
2024,December,Rajasthan,Domestic,49797,63353014.78,Top places in Rajasthan,Leisure
2024,December,Sikkim,Domestic,86846,126654791,Top places in Sikkim,Education
2024,December,Tamil Nadu,Total,98082,145776740.1,Top places in Tamil Nadu,Leisure
2024,December,Telangana,International,66998,81398397.05,Top places in Telangana,Business
2024,December,Tripura,Total,25047,32261543.17,Top places in Tripura,Leisure
2024,December,Uttar Pradesh,Domestic,22466,19059088.16,Top places in Uttar Pradesh,Pilgrimage
2024,December,Uttarakhand,Domestic,99942,144978986.7,Top places in Uttarakhand,Business
2024,December,West Bengal,Total,83924,120207056.5,Top places in West Bengal,Business
